Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195577,1062,A.M-E.C,gerawa,1,1,1,6/14/2024,2:08PM,Drug
1195577,1063,R.A-C,gerawa,1,1,1,6/14/2024,2:08PM,Drug
1195577,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,6/14/2024,2:07PM,Supply
1195577,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,6/14/2024,2:07PM,Supply
1195577,8.40274E+11,king vitamin E,Soap,1,1,1,6/14/2024,2:07PM,Supply
1195588,1063,R.A-C,gerawa,1,1,1,6/30/2024,3:00PM,Drug
1195588,1062,A.M-E.C,gerawa,1,1,1,6/30/2024,3:00PM,Drug
1195588,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,6/30/2024,3:00PM,Supply
1195675,3.76025E+12,Novasil H 0.1%,Lotion,1,1,1,7/11/2024,1:23PM,Drug
1195744,6.2911E+12,Julmentin fort  625mg,Tablet,4,4,1,10/15/2024,4:44PM,Drug
1195744,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,10/15/2024,4:44PM,Drug
1195752,8.59561E+12,Heal Fast gel 50ml,Cream,1,1,1,3/27/2024,5:25PM,Supply
1195752,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,2,2,3/27/2024,5:25PM,Drug
1195753,227,Voltfast 50mg 30 satchet,Powder,30,3,0,8/24/2024,5:27PM,Drug
1195766,1062,A.M-E.C,gerawa,1,1,1,12/2/2024,6:07PM,Drug
1195766,1069,C%2-A,gerawa,1,1,1,12/2/2024,6:07PM,Drug
1195766,8.90425E+12,istovin 20mg,Capsule,3,2,0,12/2/2024,6:07PM,Drug
1195766,3.4014E+12,ISIS unitone 4 white,Cream,1,1,1,12/2/2024,6:07PM,Supply
1195766,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,12/2/2024,6:07PM,Supply
1195839,8.90425E+12,istovin 20mg,Capsule,3,1,0,3/12/2024,2:46PM,Drug
1195839,1062,A.M-E.C,gerawa,1,1,1,3/12/2024,2:46PM,Drug
1195839,1069,C%2-A,gerawa,1,1,1,3/12/2024,2:45PM,Drug
1195839,3.40158E+12,BIODERMA SEBIUM,foaming jel,1,1,1,3/12/2024,2:45PM,Supply
1195839,3.49932E+12,Benzac AC 5%,Cream,1,1,1,3/12/2024,2:45PM,Drug
1195859,1062,A.M-E.C,gerawa,1,1,1,12/15/2024,3:39PM,Drug
1195859,1069,C%2-A,gerawa,1,1,1,12/15/2024,3:38PM,Drug
1195859,3.0315E+12,ISIS unitone 4 white advanced,serum,1,1,1,12/15/2024,3:38PM,Supply
1195877,1069,C%2-A,gerawa,1,1,1,3/6/2024,4:45PM,Drug
1195877,1062,A.M-E.C,gerawa,1,1,1,3/6/2024,4:45PM,Drug
1195877,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,3/6/2024,4:45PM,Supply
1195877,3.40134E+12,BIODERMA SENSIBIO AR,Cream,1,1,1,3/6/2024,4:45PM,Supply
1195877,3.40135E+12,BIODERMA photoderm MAX spf 50,Cream,1,1,1,3/6/2024,4:44PM,Supply
1195897,1069,C%2-A,gerawa,1,1,1,1/21/2024,6:00PM,Drug
1195897,3.49932E+12,Benzac AC 5%,Cream,1,1,1,1/21/2024,6:00PM,Drug
1195897,8.40274E+11,SULPHUR %10 (sulphatan),Soap,1,1,1,1/21/2024,6:00PM,Supply
1195897,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,1/21/2024,6:00PM,Supply
1195897,3.40135E+12,Sebium photoderm AKN Mat spf 30 40ml,Cream,1,1,1,1/21/2024,5:59PM,Supply
1195897,8.90425E+12,istovin 20mg,Capsule,3,2,0,1/21/2024,5:59PM,Drug
1195924,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,8/25/2024,7:16PM,Supply
1195924,4.823E+12,Moleskin %0.1 cream,Cream,1,1,1,8/25/2024,7:16PM,Drug
1195983,4.26012E+12,prednisolon  5mg,Tablet,2,1,0,2/21/2024,6:02PM,Drug
1195983,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,2/21/2024,6:02PM,Drug
1195983,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,2/21/2024,6:02PM,Drug
1195983,1690,D-Lortin 5mg,Tablet,3,3,1,2/21/2024,6:02PM,Drug
1195983,215,Allermine 25mg,Tablet,1,1,1,2/21/2024,6:02PM,Drug
1195990,6.2911E+12,MUCOLYTE 100ML,Syrup,1,1,1,7/12/2024,7:01PM,Drug
1195999,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,10/9/2024,2:18PM,Drug
1195999,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,10/9/2024,2:18PM,Drug
1195999,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,10/9/2024,2:18PM,Drug
1195999,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,10/9/2024,2:18PM,Drug
