Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195559,3.58708E+12,Rodogyl,Tablet,2,2,1,6/6/2024,9:24PM,Drug
1195567,5.06023E+12,Ziromin 500mg,Tablet,1,1,1,2/5/2024,6:23PM,Drug
1195646,8.68112E+12,NO LICE Lice Killing shampoo,Shampoo,1,1,1,8/13/2024,7:03PM,Supply
1195701,1690,D-Lortin 5mg,Tablet,3,3,1,2/20/2024,2:27PM,Drug
1195701,3.40158E+12,BIODERMA SEBIUM,foaming jel,1,1,1,2/20/2024,2:27PM,Supply
1195704,3.40156E+12,BIODERMA Photoderm TINTED  max  spf 50  40ml,Cream,1,1,1,3/26/2024,2:31PM,Supply
1195704,3.76025E+12,Novasil H 0.1%,Lotion,1,1,1,3/26/2024,2:31PM,Drug
1195732,5.31009E+12,Trimoksazol  (400+80)mg,Tablet,2,2,1,8/7/2024,4:05PM,Drug
1195732,8.90425E+12,istovin 20mg,Capsule,3,4,1,8/7/2024,4:05PM,Drug
1195742,1062,A.M-E.C,gerawa,1,2,2,12/4/2024,4:41PM,Drug
1195742,1063,R.A-C,gerawa,1,2,2,12/4/2024,4:40PM,Drug
1195742,1069,C%2-A,gerawa,1,1,1,12/4/2024,4:40PM,Drug
1195742,6.25107E+12,Amoclan Bid 1g,Tablet,1,1,1,12/4/2024,4:40PM,Drug
1195742,3.7005E+12,Doxycreat 100mg,Tablet,2,1,0,12/4/2024,4:40PM,Drug
1195742,3.7005E+12,Doxycreat 100mg,Tablet,2,2,1,12/4/2024,4:40PM,Drug
1195742,5.70219E+12,Fucidine 15G oint,Ointment,1,1,1,12/4/2024,4:39PM,Drug
1195742,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,12/4/2024,4:39PM,Supply
1195742,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,12/4/2024,4:39PM,Supply
1195747,4.26022E+12,CAELIN  BABY CARE,Soap,1,1,1,8/25/2024,4:50PM,Supply
1195747,3.40138E+12,BIODERMA Atoderm intensive Baume  200ml,Lotion,1,1,1,8/25/2024,4:50PM,Supply
1195802,1069,C%2-A,gerawa,1,1,1,5/13/2024,7:44PM,Drug
1195802,1062,A.M-E.C,gerawa,1,1,1,5/13/2024,7:44PM,Drug
1195802,1063,R.A-C,gerawa,1,1,1,5/13/2024,7:44PM,Drug
1195802,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,5/13/2024,7:44PM,Supply
1195802,5.31009E+12,Trimoksazol  (400+80)mg,Tablet,2,3,1,5/13/2024,7:44PM,Drug
1195802,8.90425E+12,istovin 20mg,Capsule,3,2,0,5/13/2024,7:44PM,Drug
1195802,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,5/13/2024,7:44PM,Supply
1195822,6.25116E+12,Mesone,Ointment,1,1,1,5/18/2024,1:34PM,Drug
1195822,4.26012E+12,prednisolon  5mg,Tablet,2,4,2,5/18/2024,1:34PM,Drug
1195917,8.58801E+12,Aloe and lime lip balm spf 10,lip balm,1,1,1,9/29/2024,6:59PM,Supply
1196177,3.6604E+12,cystiphane biorga hair loss,Shampoo,1,1,1,3/16/2024,3:22PM,Supply
1196177,3.6604E+12,cystiphane biorga hair loss,Shampoo,1,1,1,3/16/2024,3:22PM,Supply
1196189,2020,Differin  adapalene 0.1%  30g,gel,1,1,1,7/15/2024,4:29PM,Drug
1196189,3.40158E+12,BIODERMA SEBIUM,foaming jel,1,1,1,7/15/2024,4:29PM,Supply
1196189,3.40135E+12,Sebium photoderm AKN Mat spf 30 40ml,Cream,1,1,1,7/15/2024,4:29PM,Supply
1196199,4.823E+12,moleskin %0.1 ointment,Ointment,1,1,1,7/27/2024,5:22PM,Drug
1196199,3.28278E+12,Avene Cicalfate,Cream,1,1,1,7/27/2024,5:22PM,Supply
1196310,1069,C%2-A,gerawa,1,1,1,3/31/2024,3:24PM,Drug
1196310,1063,R.A-C,gerawa,1,1,1,3/31/2024,3:24PM,Drug
1196310,8.69972E+12,Trimoks 480mg,Tablet,3,3,1,3/31/2024,3:24PM,Drug
1196310,3.49932E+12,Benzac AC 5%,Cream,1,1,1,3/31/2024,3:24PM,Drug
1196310,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,3/31/2024,3:24PM,Supply
1196310,8.90146E+12,isomac 20,Capsule,3,2,0,3/31/2024,3:24PM,Drug
1196331,1067,S.A %3 -D,gerawa,1,2,2,7/11/2024,4:18PM,Drug
1196331,8.40274E+11,queen aromatherapy grad,Soap,1,2,2,7/11/2024,4:18PM,Supply
1196432,-1319732,micropore 3m SPi plaster lut,instrument,24,5,0,2/17/2024,2:26PM,Supply
1196432,1060,clorocil 5g Eye Ointments,Ointment,1,2,2,2/17/2024,2:26PM,Drug
