Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195580,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,7/20/2024,2:13PM,Supply
1195602,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,10/7/2024,3:59PM,Supply
1195612,1062,A.M-E.C,gerawa,1,1,1,11/29/2024,4:28PM,Drug
1195612,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,11/29/2024,4:27PM,Supply
1195612,8.90425E+12,istovin 20mg,Capsule,3,2,0,11/29/2024,4:27PM,Drug
1195636,6.25107E+12,LEXIN 500 MG ,Capsule,2,2,1,12/14/2024,6:14PM,Drug
1195636,8.90111E+12,Melacare,Cream,1,1,1,12/14/2024,6:13PM,Drug
1195657,6.28125E+12,Olopat,Eye Drop,1,1,1,2/19/2024,10:13PM,Drug
1195674,1062,A.M-E.C,gerawa,1,1,1,5/16/2024,1:22PM,Drug
1195674,1069,C%2-A,gerawa,1,1,1,5/16/2024,1:22PM,Drug
1195674,8.90425E+12,istovin 20mg,Capsule,3,2,0,5/16/2024,1:21PM,Drug
1195703,1062,A.M-E.C,gerawa,1,1,1,9/18/2024,2:30PM,Drug
1195703,1063,R.A-C,gerawa,1,1,1,9/18/2024,2:30PM,Drug
1195703,1069,C%2-A,gerawa,1,1,1,9/18/2024,2:30PM,Drug
1195703,8.90425E+12,istovin 20mg,Capsule,3,4,1,9/18/2024,2:29PM,Drug
1195703,3.40158E+12,BIODERMA SEBIUM,foaming jel,1,1,1,9/18/2024,2:29PM,Supply
1195703,5.90473E+12,Collafix 60cap,Capsule,4,4,1,9/18/2024,2:29PM,Drug
1195703,5.90473E+12,Collafix 60cap,Capsule,4,4,1,9/18/2024,2:29PM,Drug
1195711,1060,clorocil 5g Eye Ointments,Ointment,1,1,1,4/29/2024,2:40PM,Drug
1195711,8.59561E+12,Heal Fast gel 50ml,Cream,1,1,1,4/29/2024,2:40PM,Supply
1195711,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,1,1,4/29/2024,2:40PM,Drug
1195711,5.06001E+12,flucozol 150mg,Capsule,1,1,1,4/29/2024,2:40PM,Drug
1195773,1062,A.M-E.C,gerawa,1,1,1,5/9/2024,6:22PM,Drug
1195844,3.7601E+12,novophan energizing,Shampoo,1,1,1,2/5/2024,2:56PM,Supply
1195844,3.6604E+12,cystiphane biorga,Tablet,6,6,1,2/5/2024,2:56PM,Drug
1195851,1062,A.M-E.C,gerawa,1,1,1,9/4/2024,3:28PM,Drug
1195851,1069,C%2-A,gerawa,1,1,1,9/4/2024,3:28PM,Drug
1195851,3.40134E+12,BIODERMA SENSIBIO AR,Cream,1,1,1,9/4/2024,3:28PM,Supply
1195851,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,9/4/2024,3:28PM,Supply
1195861,3.7601E+12,ACM DEPIWHITE ADVANCED,Cream,1,1,1,10/8/2024,3:46PM,Supply
1195868,1069,C%2-A,gerawa,1,1,1,10/26/2024,4:25PM,Drug
1195868,8.90425E+12,istovin 20mg,Capsule,3,2,0,10/26/2024,4:25PM,Drug
1195868,126,Canesten 20g skin cream,Cream,1,1,1,10/26/2024,4:25PM,Drug
1195868,5.31009E+12,Trimoksazol  (400+80)mg,Tablet,2,3,1,10/26/2024,4:25PM,Drug
