Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195645,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,6/26/2024,6:58PM,Supply
1195677,30070349,NUTRITIC LEVERS.LIPS 4.7ml,lip balm,1,1,1,3/31/2024,1:28PM,Supply
1195846,1063,R.A-C,gerawa,1,1,1,10/16/2024,3:00PM,Drug
1195846,1062,A.M-E.C,gerawa,1,1,1,10/16/2024,2:59PM,Drug
1195846,8.90425E+12,istovin 20mg,Capsule,3,2,0,10/16/2024,2:59PM,Drug
1195846,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,10/16/2024,2:59PM,Supply
1195846,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,10/16/2024,2:59PM,Supply
1195874,1062,A.M-E.C,gerawa,1,1,1,4/27/2024,4:36PM,Drug
1195874,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,4/27/2024,4:36PM,Supply
1195874,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,4/27/2024,4:36PM,Supply
1195874,8.90425E+12,istovin 20mg,Capsule,3,2,0,4/27/2024,4:35PM,Drug
1195949,8.43701E+12,BABE NEW NUEVO SPF 50,Cream,1,1,1,5/17/2024,2:12PM,Supply
1195949,1063,R.A-C,gerawa,1,1,1,5/17/2024,2:12PM,Drug
1195949,1062,A.M-E.C,gerawa,1,1,1,5/17/2024,2:12PM,Drug
1195949,1065,S.A % 1.5 -E.O,gerawa,1,1,1,5/17/2024,2:11PM,Drug
1195949,4.26022E+12,CAELIN  BABY CARE,Soap,1,1,1,5/17/2024,2:11PM,Supply
1195949,3.33787E+12,LA ROCHE-POSAY 100ml Demo Pediatrics,Cream,1,1,1,5/17/2024,2:11PM,Supply
1195951,1062,A.M-E.C,gerawa,1,1,1,4/9/2024,2:16PM,Drug
1195951,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,4/9/2024,2:16PM,Supply
1195951,3.49932E+12,Benzac AC 5%,Cream,1,1,1,4/9/2024,2:16PM,Drug
1195951,8.90425E+12,istovin 20mg,Capsule,3,2,0,4/9/2024,2:15PM,Drug
