Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195554,6.25111E+12,Elna 0.1% cream,Cream,1,1,1,6/19/2024,6:00PM,Drug
1195555,6.25188E+12,PIOSTAN 500mg,Tablet,2,2,1,11/20/2024,6:01PM,Drug
1195605,1062,A.M-E.C,gerawa,1,1,1,3/19/2024,4:02PM,Drug
1195605,3.7005E+12,Doxycreat 100mg,Tablet,2,2,1,3/19/2024,4:01PM,Drug
1195605,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,3/19/2024,4:01PM,Supply
1195605,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,3/19/2024,4:01PM,Supply
1195605,3.7005E+12,Doxycreat 100mg,Tablet,2,2,1,3/19/2024,4:01PM,Drug
1195605,3.7005E+12,Doxycreat 100mg,Tablet,2,2,1,3/19/2024,4:01PM,Drug
1195680,8.40274E+11,king vitamin E,Soap,1,1,1,6/15/2024,1:39PM,Supply
1195680,1063,R.A-C,gerawa,1,1,1,6/15/2024,1:39PM,Drug
1195705,1065,S.A % 1.5 -E.O,gerawa,1,1,1,4/7/2024,2:32PM,Drug
1195705,8.90425E+12,istovin 20mg,Capsule,3,2,0,4/7/2024,2:32PM,Drug
1195705,8.69957E+12,Ketoral,Shampoo,1,1,1,4/7/2024,2:32PM,Supply
1195705,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,4/7/2024,2:32PM,Supply
1195758,1065,S.A % 1.5 -E.O,gerawa,1,1,1,8/15/2024,5:39PM,Drug
1195758,6490,Chlomal 100ml,Syrup,1,1,1,8/15/2024,5:38PM,Drug
1195758,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,8/15/2024,5:38PM,Drug
1195758,3.40138E+12,BIODERMA Atoderm intensive Baume  200ml,Lotion,1,1,1,8/15/2024,5:38PM,Supply
1195758,4.26022E+12,CAELIN  BABY CARE,Soap,1,1,1,8/15/2024,5:38PM,Supply
1195758,5.70219E+12,Fucidine 15G oint,Ointment,1,1,1,8/15/2024,5:38PM,Drug
1195978,310,Nasonex Schering-Plough,Nasal Spray,1,1,1,5/3/2024,4:59PM,Drug
1195978,6.25116E+12,Taskine 400mg,Capsule,2,2,1,5/3/2024,4:58PM,Drug
1195978,5.06023E+12,Ziromin 500mg,Tablet,1,1,1,5/3/2024,4:58PM,Drug
1195978,6.25188E+12,laritin 10 mg,Tablet,3,3,1,5/3/2024,4:58PM,Drug
1196058,-1319732,micropore 3m SPi plaster lut,instrument,24,5,0,8/26/2024,4:10PM,Supply
1196058,1059,sterile pyrogen-free %9 500ml,Liquid,1,1,1,8/26/2024,4:09PM,Supply
1196058,1060,clorocil 5g Eye Ointments,Ointment,1,2,2,8/26/2024,4:09PM,Drug
1196058,8.6802E+12,Levoximed  500mg,Tablet,1,1,1,8/26/2024,4:09PM,Drug
1196058,6.95589E+12,Gauze Swam 10*10 bchuk,gauze,1,1,1,8/26/2024,4:09PM,Supply
1196063,1037,pioprazole 20mg,Tablet,2,2,1,2/11/2024,5:14PM,Drug
1196113,1062,A.M-E.C,gerawa,1,1,1,7/29/2024,2:40PM,Drug
1196113,1069,C%2-A,gerawa,1,1,1,7/29/2024,2:40PM,Drug
1196113,8.90425E+12,istovin 20mg,Capsule,3,2,0,7/29/2024,2:40PM,Drug
1196113,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,7/29/2024,2:40PM,Supply
1196113,3.7601E+12,ACM DEPIWHITE ADVANCED,Cream,1,1,1,7/29/2024,2:40PM,Supply
1196113,8.43701E+12,BABE NEW NUEVO SPF 50,Cream,1,1,1,7/29/2024,2:39PM,Supply
1196121,1078,T.C.A,gerawa,1,1,1,5/7/2024,3:20PM,Supply
1196121,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,5/7/2024,3:20PM,Drug
1196121,3.7601E+12,ACM DEPIWHITE ADVANCED,Cream,1,1,1,5/7/2024,3:20PM,Supply
1196121,2020,Differin  adapalene 0.1%  30g,gel,1,1,1,5/7/2024,3:19PM,Drug
1196121,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,5/7/2024,3:19PM,Supply
1196121,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,5/7/2024,3:19PM,Supply
1196121,3.40135E+12,Sebium photoderm AKN Mat spf 30 40ml,Cream,1,1,1,5/7/2024,3:19PM,Supply
1196130,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,11/16/2024,4:29PM,Supply
1196130,1065,S.A % 1.5 -E.O,gerawa,1,1,1,11/16/2024,4:29PM,Drug
1196134,1063,R.A-C,gerawa,1,1,1,12/17/2024,5:08PM,Drug
1196134,1069,C%2-A,gerawa,1,1,1,12/17/2024,5:08PM,Drug
1196134,3.49932E+12,Benzac AC 5%,Cream,1,1,1,12/17/2024,5:08PM,Drug
1196134,3.40135E+12,Sebium photoderm AKN Mat spf 30 40ml,Cream,1,1,1,12/17/2024,5:07PM,Supply
1196134,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,12/17/2024,5:07PM,Supply
1196136,6.25111E+12,FEDIQUIN  4% 30G,Cream,1,1,1,8/2/2024,5:41PM,Drug
1196136,4.823E+12,Moleskin %0.1 cream,Cream,1,1,1,8/2/2024,5:41PM,Drug
1196136,8.90601E+12,BiLuma Cream 15gm,Cream,1,1,1,8/2/2024,5:41PM,Supply
1196139,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,5/11/2024,6:21PM,Drug
