Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195565,3.40156E+12,BIODERMA Photoderm  max  spf 50  40ml toucher  sec dry touch,Cream,1,1,1,6/3/2024,3:29PM,Supply
1195622,1065,S.A % 1.5 -E.O,gerawa,1,1,1,1/12/2024,5:09PM,Drug
1195622,5.70219E+12,Fucidine 15G oint,Ointment,1,1,1,1/12/2024,5:09PM,Drug
1195716,8.90425E+12,istovin 20mg,Capsule,3,3,1,9/25/2024,3:08PM,Drug
1195754,1690,D-Lortin 5mg,Tablet,3,1,0,7/6/2024,5:27PM,Drug
1195754,3.58291E+12,Bronchicum,Syrup,1,1,1,7/6/2024,5:27PM,Drug
1195814,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,9/29/2024,10:04PM,Supply
1195869,8.90425E+12,istovin 20mg,Capsule,3,2,0,7/31/2024,4:27PM,Drug
1195880,8.69958E+12,dILAPROST 5mg ,Tablet,3,3,1,7/8/2024,5:00PM,Drug
1195880,5.02305E+12,Ultra Bone,Tablet,1,1,1,7/8/2024,5:00PM,Drug
1195905,1062,A.M-E.C,gerawa,1,1,1,12/8/2024,6:18PM,Drug
1195905,1063,R.A-C,gerawa,1,1,1,12/8/2024,6:18PM,Drug
1195905,1078,T.C.A,gerawa,1,1,1,12/8/2024,6:17PM,Supply
1195905,8.90425E+12,istovin 20mg,Capsule,3,2,0,12/8/2024,6:17PM,Drug
1195905,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,12/8/2024,6:16PM,Supply
1195905,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,12/8/2024,6:16PM,Supply
1195915,1069,C%2-A,gerawa,1,1,1,11/8/2024,6:59PM,Drug
1195915,8.90425E+12,istovin 20mg,Capsule,3,2,0,11/8/2024,6:58PM,Drug
1195915,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,11/8/2024,6:58PM,Supply
1195915,3.49932E+12,Benzac AC 5%,Cream,1,1,1,11/8/2024,6:58PM,Drug
1195938,227,Voltfast 50mg 30 satchet,Powder,30,1,0,11/24/2024,8:23PM,Drug
1196006,1063,R.A-C,gerawa,1,1,1,3/29/2024,3:11PM,Drug
1196006,1062,A.M-E.C,gerawa,1,1,1,3/29/2024,3:11PM,Drug
1196006,1069,C%2-A,gerawa,1,1,1,3/29/2024,3:11PM,Drug
1196006,8.90425E+12,istovin 20mg,Capsule,3,2,0,3/29/2024,3:11PM,Drug
1196006,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,3/29/2024,3:11PM,Supply
1196100,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,3/18/2024,2:23PM,Supply
1196100,8.58801E+12,Aloe and lime lip balm spf 10,lip balm,1,1,1,3/18/2024,2:22PM,Supply
1196100,8.90425E+12,istovin 20mg,Capsule,3,3,1,3/18/2024,2:22PM,Drug
1196100,8.90425E+12,istovin 20mg,Capsule,3,3,1,3/18/2024,2:22PM,Drug
1196137,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,1,1,6/13/2024,5:52PM,Drug
1196185,1067,S.A %3 -D,gerawa,1,1,1,5/19/2024,3:46PM,Drug
1196185,4.26022E+12,caelin %5 sulfur,Soap,1,1,1,5/19/2024,3:46PM,Supply
1196185,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,5/19/2024,3:46PM,Supply
1196185,4.823E+12,Moleskin %0.1 cream,Cream,1,1,1,5/19/2024,3:46PM,Drug
1196185,4.26022E+12,caelin ketovit shampoo,Shampoo,1,1,1,5/19/2024,3:46PM,Supply
1196222,1060,clorocil 5g Eye Ointments,Ointment,1,1,1,1/20/2024,6:32PM,Drug
1196222,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,1,1,1/20/2024,6:32PM,Drug
1196222,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,1,1,1/20/2024,6:32PM,Drug
1196267,1068,one step pregnancy test (midstream),test strip,1,1,1,10/9/2024,4:22PM,Drug
1196282,-1319732,micropore 3m SPi plaster lut,instrument,24,5,0,4/9/2024,5:06PM,Supply
1196282,6.95183E+12,easymed syringe 10ml med,Syring,100,1,0,4/9/2024,5:06PM,Drug
1196282,8.6802E+12,Levoximed  500mg,Tablet,1,1,1,4/9/2024,5:06PM,Drug
1196282,1060,clorocil 5g Eye Ointments,Ointment,1,2,2,4/9/2024,5:05PM,Drug
1196282,1059,sterile pyrogen-free %9 500ml,Liquid,1,1,1,4/9/2024,5:05PM,Supply
1196337,1067,S.A %3 -D,gerawa,1,1,1,2/7/2024,4:31PM,Drug
1196356,1063,R.A-C,gerawa,1,1,1,7/15/2024,9:04PM,Drug
1196390,1067,S.A %3 -D,gerawa,1,1,1,8/21/2024,3:18PM,Drug
1196532,100883,Rennie,Chewable tablet,8,2,0,8/18/2024,7:47PM,Drug
1196532,100883,Rennie,Chewable tablet,8,3,0,8/18/2024,7:46PM,Drug
1196570,6.29401E+12,Ibulife 400mg,Tablet,2,1,0,1/9/2024,4:11PM,Drug
1196661,1116,Fat fast blue,Capsule,1,1,1,8/23/2024,4:34PM,Supply
1196661,80432400395,P.O,Powder,1,1,1,8/23/2024,4:33PM,Supply
1196687,4.26022E+12,CAELIN  BABY CARE,Soap,1,1,1,8/31/2024,1:45PM,Supply
1196695,6.95183E+12,easymed syringe 10ml med,Syring,100,1,0,5/12/2024,2:33PM,Drug
1196695,1081,3M micropore hypoallergenic,plaster,1,5,5,5/12/2024,2:33PM,Supply
1196695,6.95589E+12,Gauze Swam 10*10 bchuk,gauze,1,1,1,5/12/2024,2:33PM,Supply
1196695,1060,clorocil 5g Eye Ointments,Ointment,1,2,2,5/12/2024,2:33PM,Drug
1196695,8.6802E+12,Levoximed  500mg,Tablet,1,1,1,5/12/2024,2:33PM,Drug
1196695,8.41021E+12,Johson baby,oil,1,1,1,5/12/2024,2:33PM,Supply
1196695,5.00021E+12,johnson baby cotton buds 200 pcs,cotton,1,1,1,5/12/2024,2:32PM,Supply
1196695,3.57466E+12,bebe shampoo zartpflege 200ml,Shampoo,1,1,1,5/12/2024,2:32PM,Supply
1196695,4.82301E+12,Sodium Chloride-Darnista 400ml\,SOLUTION,1,1,1,5/12/2024,2:32PM,Supply
1196730,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,1/26/2024,4:24PM,Supply
1196730,3.7601E+12,ACM DEPIWHITE Mask,MASK,1,1,1,1/26/2024,4:24PM,Supply
1196730,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,1/26/2024,4:24PM,Drug
1196730,1090,B-M,gerawa,1,1,1,1/26/2024,4:23PM,Drug
1196744,80432400395,P.O,Powder,1,1,1,2/19/2024,4:52PM,Supply
1196744,1116,Fat fast blue,Capsule,1,1,1,2/19/2024,4:50PM,Supply
1196827,3.7005E+12,Cotrim Fort,Tablet,2,2,1,9/2/2024,4:58PM,Drug
1196827,1069,C%2-A,gerawa,1,1,1,9/2/2024,4:58PM,Drug
1196827,1063,R.A-C,gerawa,1,1,1,9/2/2024,4:58PM,Drug
1196827,1062,A.M-E.C,gerawa,1,1,1,9/2/2024,4:58PM,Drug
1196827,8.90425E+12,istovin 20mg,Capsule,3,2,0,9/2/2024,4:58PM,Drug
1196827,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,9/2/2024,4:58PM,Supply
1196827,3.40135E+12,Sebium photoderm AKN Mat spf 30 40ml,Cream,1,1,1,9/2/2024,4:58PM,Supply
1196857,8.58801E+12,Aloe and lime lip balm spf 10,lip balm,1,1,1,7/15/2024,8:53PM,Supply
1196865,3.40156E+12,BIODERMA Photoderm TINTED  max  spf 50  40ml,Cream,1,1,1,9/5/2024,1:13PM,Supply
1196867,1063,R.A-C,gerawa,1,1,1,3/19/2024,1:15PM,Drug
1196867,1062,A.M-E.C,gerawa,1,1,1,3/19/2024,1:15PM,Drug
1196867,1069,C%2-A,gerawa,1,1,1,3/19/2024,1:15PM,Drug
1196867,8.90605E+12,isotoin 20mg USP,Capsule,3,2,0,3/19/2024,1:15PM,Drug
1196867,3.0315E+12,ISIS Teen Derm,gel,1,1,1,3/19/2024,1:15PM,Supply
1197015,-2033469,T.R,Tablet,3,3,1,9/1/2024,4:55PM,Drug
1197015,8.53237E+11,Lipo6 Black,Capsule,1,1,1,9/1/2024,4:54PM,Supply
1197015,4.00173E+12,A-Z VITAL,Tablet,1,1,1,9/1/2024,4:54PM,Drug
1197015,6.26015E+12,C-Lax,Capsule,3,1,0,9/1/2024,4:54PM,Supply
1197017,3.58291E+12,Flagyl 125mg/5ml   120ml,Syrup,1,1,1,6/22/2024,4:59PM,Drug
1197017,8.47E+12,four.kin infant 50ml,Toothpaste,1,1,1,6/22/2024,4:59PM,Supply
1197021,80432400395,P.O,Powder,1,3,3,2/12/2024,5:05PM,Supply
1197100,1690,D-Lortin 5mg,Tablet,3,2,0,5/2/2024,4:56PM,Drug
1197100,5.02647E+12,Chloramphenicol 1% w/w eye oint,Ointment,1,1,1,5/2/2024,4:56PM,Supply
1197100,8.59561E+12,Heal Fast gel 50ml,Cream,1,1,1,5/2/2024,4:56PM,Supply
1197100,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,2,2,5/2/2024,4:55PM,Drug
1197117,1063,R.A-C,gerawa,1,1,1,6/16/2024,5:56PM,Drug
1197117,1062,A.M-E.C,gerawa,1,1,1,6/16/2024,5:56PM,Drug
1197117,1069,C%2-A,gerawa,1,1,1,6/16/2024,5:56PM,Drug
1197117,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,6/16/2024,5:55PM,Supply
1197198,1063,R.A-C,gerawa,1,1,1,2/3/2024,5:03PM,Drug
1197198,1062,A.M-E.C,gerawa,1,1,1,2/3/2024,5:02PM,Drug
1197198,1069,C%2-A,gerawa,1,1,1,2/3/2024,5:02PM,Drug
1197214,1062,A.M-E.C,gerawa,1,1,1,4/2/2024,5:59PM,Drug
1197214,8.90609E+12,Acnonil -0.025% 30g,gel,1,1,1,4/2/2024,5:56PM,Drug
1197214,0000i15,Celavex cream,Cream,1,1,1,4/2/2024,5:56PM,Drug
1197256,-1319732,micropore 3m SPi plaster lut,instrument,24,5,0,4/28/2024,2:40PM,Supply
1197256,8.6802E+12,Levoximed  500mg,Tablet,1,1,1,4/28/2024,2:40PM,Drug
1197256,4.82301E+12,Sodium Chloride-Darnista 400ml\,SOLUTION,1,2,2,4/28/2024,2:40PM,Supply
1197293,5.94896E+11,Drains The oil,Capsule,2,2,1,2/4/2024,4:45PM,Supply
1197293,6.26015E+12,C-Lax,Capsule,3,2,0,2/4/2024,4:45PM,Supply
1197333,-2033469,T.R,Tablet,3,6,2,5/19/2024,8:03PM,Drug
1197379,1069,C%2-A,gerawa,1,1,1,8/20/2024,4:27PM,Drug
1197379,1062,A.M-E.C,gerawa,1,1,1,8/20/2024,4:27PM,Drug
1197379,3.49932E+12,Benzac AC 5%,Cream,1,1,1,8/20/2024,4:27PM,Drug
1197379,3.40135E+12,Sebium photoderm AKN Mat spf 30 40ml,Cream,1,1,1,8/20/2024,4:27PM,Supply
1197379,3.7005E+12,Cotrim Fort,Tablet,2,2,1,8/20/2024,4:27PM,Drug
1197379,8.90425E+12,istovin 20mg,Capsule,3,2,0,8/20/2024,4:27PM,Drug
1197379,8.69962E+12,Irazole  100mg  15tab,Capsule,3,3,1,8/20/2024,4:27PM,Drug
