Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195575,1063,R.A-C,gerawa,1,1,1,12/13/2024,1:52PM,Drug
1195575,1062,A.M-E.C,gerawa,1,1,1,12/13/2024,1:52PM,Drug
1195575,3.6604E+12,cystiphane biorga hair loss,Shampoo,1,1,1,12/13/2024,1:52PM,Supply
1195707,6.02402E+12,HAIR BOOSTER 60gum,gum,1,1,1,1/15/2024,2:34PM,Drug
1195707,3.33787E+12,LA ROCHE-POSAY 100ml Demo Pediatrics,Cream,1,1,1,1/15/2024,2:34PM,Supply
1195734,3.7005E+12,Doxycreat 100mg,Tablet,2,3,1,10/31/2024,4:12PM,Drug
1195757,5.90672E+12,Soft Iron + SR,Capsule,1,1,1,11/12/2024,5:35PM,Drug
1195770,4.26012E+12,prednisolon  5mg,Tablet,2,8,4,4/15/2024,6:12PM,Drug
1195770,1690,D-Lortin 5mg,Tablet,3,3,1,4/15/2024,6:12PM,Drug
1195775,1060,clorocil 5g Eye Ointments,Ointment,1,1,1,9/7/2024,6:23PM,Drug
1195775,8.59561E+12,Heal Fast gel 50ml,Cream,1,1,1,9/7/2024,6:23PM,Supply
1195775,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,1,1,9/7/2024,6:23PM,Drug
1195775,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,1,1,9/7/2024,6:23PM,Drug
1195830,4.26022E+12,caelin ketovit shampoo,Shampoo,1,1,1,10/30/2024,2:08PM,Supply
1195830,4.26022E+12,caelin ketovit shampoo,Shampoo,1,1,1,10/30/2024,2:08PM,Supply
1195832,1069,C%2-A,gerawa,1,1,1,10/22/2024,2:12PM,Drug
1195832,1063,R.A-C,gerawa,1,1,1,10/22/2024,2:12PM,Drug
1195832,3.0315E+12,ISIS Teen Derm,gel,1,1,1,10/22/2024,2:11PM,Supply
1195832,3.7601E+12,ACM DEPIWHITE ADVANCED,Cream,1,1,1,10/22/2024,2:11PM,Supply
1195849,6.25116E+12,Mesone,Ointment,1,1,1,10/11/2024,3:05PM,Drug
1195849,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,10/11/2024,3:05PM,Drug
1195881,1069,C%2-A,gerawa,1,1,1,1/17/2024,5:01PM,Drug
1195881,8.90425E+12,istovin 20mg,Capsule,3,2,0,1/17/2024,5:01PM,Drug
1195881,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,1/17/2024,5:01PM,Supply
1195881,3.49932E+12,Benzac AC 5%,Cream,1,1,1,1/17/2024,5:01PM,Drug
1195904,1063,R.A-C,gerawa,1,1,1,11/21/2024,6:14PM,Drug
1195904,3.7005E+12,Doxycreat 100mg,Tablet,2,3,1,11/21/2024,6:14PM,Drug
1195904,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,11/21/2024,6:14PM,Supply
1195975,-1319732,micropore 3m SPi plaster lut,instrument,24,6,0,4/24/2024,4:42PM,Supply
1195975,6.95183E+12,easymed syringe 10ml med,Syring,100,2,0,4/24/2024,4:42PM,Drug
1195975,8.59561E+12,Heal Fast gel 50ml,Cream,1,1,1,4/24/2024,4:42PM,Supply
1195975,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,1,1,4/24/2024,4:41PM,Drug
1195975,5.90765E+12,Cosinus 60ml NOSE AND SINUSES,spray,1,1,1,4/24/2024,4:41PM,Drug
1195975,3.57466E+12,bebe shampoo zartpflege 200ml,Shampoo,1,1,1,4/24/2024,4:41PM,Supply
1195975,8.41021E+12,Johson baby,oil,1,1,1,4/24/2024,4:41PM,Supply
1195975,6.2911E+12,VOXIN 500mg ,Tablet,1,1,1,4/24/2024,4:41PM,Drug
1195975,1060,clorocil 5g Eye Ointments,Ointment,1,4,4,4/24/2024,4:41PM,Drug
1195975,1059,sterile pyrogen-free %9 500ml,Liquid,1,2,2,4/24/2024,4:40PM,Supply
1195975,6.95589E+12,Gauze Swam 10*10 bchuk,gauze,1,2,2,4/24/2024,4:40PM,Supply
1196061,1067,S.A %3 -D,gerawa,1,1,1,4/14/2024,4:18PM,Drug
1196061,1067,S.A %3 -D,gerawa,1,1,1,4/14/2024,4:18PM,Drug
1196070,5.943E+12,GEROVITAL PLANT STOP ACNEE JEL,gel,1,1,1,5/12/2024,5:29PM,Supply
1196107,1069,C%2-A,gerawa,1,1,1,10/2/2024,2:29PM,Drug
1196198,4.26022E+12,CAELIN VITAMIN E PLUS,Soap,1,1,1,1/18/2024,5:18PM,Supply
1196198,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,1/18/2024,5:18PM,Drug
1196198,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,1/18/2024,5:18PM,Drug
1196198,1065,S.A % 1.5 -E.O,gerawa,1,1,1,1/18/2024,5:18PM,Drug
1196202,-1319732,micropore 3m SPi plaster lut,instrument,24,1,0,11/20/2024,5:32PM,Supply
1196230,1071,P - M +B,gerawa,1,1,1,3/3/2024,8:53PM,Drug
1196261,1067,S.A %3 -D,gerawa,1,1,1,5/10/2024,3:51PM,Drug
1196261,5.70219E+12,Fucidine 15G oint,Ointment,1,1,1,5/10/2024,3:50PM,Drug
1196261,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,5/10/2024,3:50PM,Drug
1196261,4.26012E+12,prednisolon  5mg,Tablet,2,2,1,5/10/2024,3:50PM,Drug
1196313,1067,S.A %3 -D,gerawa,1,1,1,5/29/2024,3:29PM,Drug
1196313,1062,A.M-E.C,gerawa,1,1,1,5/29/2024,3:28PM,Drug
1196313,1063,R.A-C,gerawa,1,1,1,5/29/2024,3:28PM,Drug
1196313,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,5/29/2024,3:28PM,Supply
1196313,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,5/29/2024,3:28PM,Supply
1196313,8.90146E+12,isomac 20,Capsule,3,2,0,5/29/2024,3:28PM,Drug
1196406,9.5011E+12,Opizole B,Cream,1,1,1,12/13/2024,4:41PM,Drug
1196406,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,12/13/2024,4:41PM,Supply
1196406,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,12/13/2024,4:41PM,Supply
1196489,8.69992E+12,Ciprosan 500mg,Tablet,1,1,1,9/25/2024,1:24PM,Drug
1196489,7.64015E+12,Olfen-100 SR,Capsule,1,1,1,9/25/2024,1:24PM,Drug
1196489,6.25107E+12,LEXIN 500 MG ,Capsule,2,2,1,9/25/2024,1:24PM,Drug
1196496,4.823E+12,moleskin %0.1 ointment,Ointment,1,1,1,6/13/2024,2:44PM,Drug
1196496,1063,R.A-C,gerawa,1,1,1,6/13/2024,2:44PM,Drug
1196606,6.25188E+12,ZITRONEER 250,Tablet,1,1,1,9/23/2024,8:40PM,Drug
1196625,5.70219E+12,Fucidine 15G oint,Ointment,1,1,1,12/1/2024,2:33PM,Drug
1196625,4.26022E+12,CAELIN  BABY CARE,Soap,1,1,1,12/1/2024,2:33PM,Supply
1196635,80432400395,P.O,Powder,1,1,1,12/9/2024,3:02PM,Supply
1196635,1116,Fat fast blue,Capsule,1,1,1,12/9/2024,3:01PM,Supply
1196746,194,Depo-Medrol 80mg syring,Vial,1,1,1,1/15/2024,4:56PM,Drug
1196752,6.02402E+12,Fine`s immune booster Pectin Gummies,gum,1,1,1,7/7/2024,5:17PM,Drug
1196752,3.7005E+12,Cotrim Fort,Tablet,2,2,1,7/7/2024,5:16PM,Drug
1196752,1063,R.A-C,gerawa,1,1,1,7/7/2024,5:16PM,Drug
1196752,6.02402E+12,HAIR BOOSTER 60gum,gum,1,1,1,7/7/2024,5:16PM,Drug
1196753,7.3473E+12,SHAGULMED,Glove,1,1,1,12/15/2024,5:17PM,Supply
1196786,8.90605E+12,isotoin 20mg USP,Capsule,3,2,0,6/12/2024,12:18PM,Drug
1196786,5.943E+12,GEROVITAL PLANT STOP ACNEE JEL,gel,1,1,1,6/12/2024,12:18PM,Supply
1196786,1062,A.M-E.C,gerawa,1,1,1,6/12/2024,12:18PM,Drug
1196875,5.90473E+12,Collafix 60cap,Capsule,4,4,1,6/7/2024,1:56PM,Drug
