Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195568,1060,clorocil 5g Eye Ointments,Ointment,1,1,1,6/24/2024,8:11PM,Drug
1195634,1062,A.M-E.C,gerawa,1,1,1,8/7/2024,6:08PM,Drug
1195634,2254,LA ROCHE-Posay Anthelios +50 shaka fluid,fluide,1,1,1,8/7/2024,6:08PM,Supply
1195634,1069,C%2-A,gerawa,1,1,1,8/7/2024,6:08PM,Drug
1195634,8.90415E+12,benzoyl gel 5% CORAL,gel,1,1,1,8/7/2024,6:08PM,Drug
1195634,3.33787E+12,LA ROCHE-POSAY 100ml Demo Pediatrics,Cream,1,1,1,8/7/2024,6:08PM,Supply
1195634,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,8/7/2024,6:08PM,Supply
1195821,998,GUPISONE 5mg,Tablet,1,1,1,12/11/2024,1:31PM,Drug
1195837,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,6/23/2024,2:35PM,Drug
1195837,6.25107E+12,Amoclan Bid 1g,Tablet,1,1,1,6/23/2024,2:35PM,Drug
1195847,8.90225E+12,ZECUF* HERBAL COUGH REMEDY,Syrup,1,1,1,10/11/2024,3:03PM,Drug
1195888,8.90425E+12,istovin 20mg,Capsule,3,2,0,1/18/2024,5:29PM,Drug
1195888,1063,R.A-C,gerawa,1,1,1,1/18/2024,5:28PM,Drug
1195888,1062,A.M-E.C,gerawa,1,1,1,1/18/2024,5:28PM,Drug
1195888,1067,S.A %3 -D,gerawa,1,1,1,1/18/2024,5:28PM,Drug
1195888,1069,C%2-A,gerawa,1,1,1,1/18/2024,5:28PM,Drug
1195888,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,1/18/2024,5:28PM,Supply
1195942,1062,A.M-E.C,gerawa,1,1,1,6/11/2024,1:00PM,Drug
1195942,1069,C%2-A,gerawa,1,1,1,6/11/2024,1:00PM,Drug
1195942,3.0315E+12,ISIS Teen Derm,gel,1,1,1,6/11/2024,1:00PM,Supply
1195942,3.7601E+12,ACM DEPIWHITE ADVANCED,Cream,1,1,1,6/11/2024,1:00PM,Supply
1195942,8.90425E+12,istovin 20mg,Capsule,3,2,0,6/11/2024,1:00PM,Drug
1195972,6.95183E+12,easymed syringe 10ml med,Syring,100,1,0,6/26/2024,3:38PM,Drug
1195972,-1319732,micropore 3m SPi plaster lut,instrument,24,4,0,6/26/2024,3:37PM,Supply
1195972,1059,sterile pyrogen-free %9 500ml,Liquid,1,1,1,6/26/2024,3:37PM,Supply
1195972,1060,clorocil 5g Eye Ointments,Ointment,1,1,1,6/26/2024,3:37PM,Drug
1195972,8.69958E+12,Nevotek 500mg,Tablet,1,1,1,6/26/2024,3:37PM,Drug
1195998,8.90425E+12,istovin 20mg,Capsule,3,1,0,8/31/2024,2:09PM,Drug
1195998,1069,C%2-A,gerawa,1,1,1,8/31/2024,2:09PM,Drug
1195998,1062,A.M-E.C,gerawa,1,1,1,8/31/2024,2:08PM,Drug
1195998,1063,R.A-C,gerawa,1,1,1,8/31/2024,2:08PM,Drug
1195998,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,8/31/2024,2:08PM,Supply
1196239,1062,A.M-E.C,gerawa,1,1,1,10/10/2024,2:06PM,Drug
1196239,1063,R.A-C,gerawa,1,1,1,10/10/2024,2:06PM,Drug
