Invoice,barcode,name,dosage_form,Sheet,Sales_Sheet,Sales_pack,addeddate,time_,type
1195604,227,Voltfast 50mg 30 satchet,Powder,30,2,0,7/26/2024,4:00PM,Drug
1195780,1063,R.A-C,gerawa,1,1,1,3/5/2024,6:27PM,Drug
1195780,1069,C%2-A,gerawa,1,1,1,3/5/2024,6:27PM,Drug
1195780,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,3/5/2024,6:27PM,Supply
1195891,1073,P-M 30ml or 40ml,gerawa,1,1,1,11/15/2024,5:49PM,Drug
1195891,1069,C%2-A,gerawa,1,1,1,11/15/2024,5:49PM,Drug
1195891,1062,A.M-E.C,gerawa,1,1,1,11/15/2024,5:49PM,Drug
1195891,1063,R.A-C,gerawa,1,1,1,11/15/2024,5:49PM,Drug
1195891,3.40135E+12,Sebium photoderm AKN Mat spf 30 40ml,Cream,1,1,1,11/15/2024,5:49PM,Supply
1195891,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,11/15/2024,5:49PM,Supply
1195902,1062,A.M-E.C,gerawa,1,1,1,4/7/2024,6:13PM,Drug
1195902,1063,R.A-C,gerawa,1,1,1,4/7/2024,6:12PM,Drug
1195902,1069,C%2-A,gerawa,1,1,1,4/7/2024,6:12PM,Drug
1195902,8.43701E+12,BABE NEW NUEVO SPF 50,Cream,1,1,1,4/7/2024,6:12PM,Supply
1195902,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,4/7/2024,6:12PM,Supply
1195902,8.90425E+12,istovin 20mg,Capsule,3,2,0,4/7/2024,6:12PM,Drug
1195968,1062,A.M-E.C,gerawa,1,1,1,4/17/2024,3:21PM,Drug
1195968,1063,R.A-C,gerawa,1,1,1,4/17/2024,3:20PM,Drug
1195968,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,4/17/2024,3:20PM,Supply
1195971,-1319732,micropore 3m SPi plaster lut,instrument,24,5,0,6/18/2024,3:36PM,Supply
1195971,8.6802E+12,Levoximed  500mg,Tablet,1,1,1,6/18/2024,3:36PM,Drug
1195971,1060,clorocil 5g Eye Ointments,Ointment,1,2,2,6/18/2024,3:36PM,Drug
1196000,1066,S-Z.O,gerawa,1,1,1,2/25/2024,2:20PM,Drug
1196000,6490,Chlomal 100ml,Syrup,1,1,1,2/25/2024,2:19PM,Drug
1196000,215,Allermine 25mg,Tablet,1,1,1,2/25/2024,2:19PM,Drug
1196000,215,Allermine 25mg,Tablet,1,1,1,2/25/2024,2:19PM,Drug
1196000,4.823E+12,moleskin %0.1 ointment,Ointment,1,1,1,2/25/2024,2:19PM,Drug
1196042,4.26022E+12,CAELIN  BABY CARE,Soap,1,1,1,11/23/2024,3:06PM,Supply
1196089,6.2911E+12,MUCOLYTE 100ML,Syrup,1,1,1,12/18/2024,1:27PM,Drug
1196089,6.25188E+12,piodol cold&flu day,Tablet,2,2,1,12/18/2024,1:27PM,Drug
1196132,7.64012E+12,Olfen Gel,Skin Gel,1,1,1,10/28/2024,4:49PM,Drug
1196138,42,Diovan 160mg,Tablet,2,2,1,1/1/2024,6:18PM,Drug
1196140,3.70542E+12,Euthyrox 50mcg,Tablet,4,1,0,2/10/2024,6:22PM,Drug
1196144,8.69909E+12,IROGLOB 28mg,Tablet,1,1,1,4/23/2024,12:17PM,Drug
1196292,8.90425E+12,istovin 20mg,Capsule,3,3,1,4/23/2024,8:21PM,Drug
1196292,8.90425E+12,istovin 20mg,Capsule,3,3,1,4/23/2024,8:21PM,Drug
1196328,1069,C%2-A,gerawa,1,1,1,7/21/2024,3:56PM,Drug
1196328,1062,A.M-E.C,gerawa,1,1,1,7/21/2024,3:56PM,Drug
1196328,7.64014E+12,WHITE PLUS [+] Night 30ml,Cream,1,1,1,7/21/2024,3:56PM,Supply
1196328,3.0315E+12,ISIS Teen Derm,gel,1,1,1,7/21/2024,3:56PM,Supply
1196332,1068,one step pregnancy test (midstream),test strip,1,1,1,9/20/2024,4:20PM,Drug
1196418,1067,S.A %3 -D,gerawa,1,1,1,10/7/2024,9:02PM,Drug
1196501,8.90605E+12,isotoin 20mg USP,Capsule,3,2,0,3/15/2024,2:58PM,Drug
1196501,1069,C%2-A,gerawa,1,1,1,3/15/2024,2:58PM,Drug
1196501,1062,A.M-E.C,gerawa,1,1,1,3/15/2024,2:57PM,Drug
1196501,1063,R.A-C,gerawa,1,1,1,3/15/2024,2:57PM,Drug
1196501,8.40274E+11,queen aromatherapy grad,Soap,1,1,1,3/15/2024,2:57PM,Supply
1196501,8.43701E+12,BABE NEW NUEVO SPF 50,Cream,1,1,1,3/15/2024,2:57PM,Supply
1196686,4.26012E+12,Lora AIWA 10mg,Tablet,1,1,1,1/12/2024,1:37PM,Drug
1196699,6.2911E+12,Julmentin fort  625mg,Tablet,4,4,1,9/8/2024,2:59PM,Drug
1196699,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,9/8/2024,2:59PM,Drug
1196699,6.29401E+12,Ibulife 400mg,Tablet,2,2,1,9/8/2024,2:59PM,Drug
1196699,215,Allermine 25mg,Tablet,1,1,1,9/8/2024,2:59PM,Drug
1196820,4.02268E+12,KidsVital Multivitamin tonic SUNLIFE,Syrup,1,3,3,12/17/2024,4:31PM,Drug
1196820,5.60025E+12,kidssi GROWTH 150ml,Syrup,1,3,3,12/17/2024,4:30PM,Drug
1196828,1690,D-Lortin 5mg,Tablet,3,1,0,6/3/2024,5:00PM,Drug
1196828,1067,S.A %3 -D,gerawa,1,1,1,6/3/2024,5:00PM,Drug
1196828,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,6/3/2024,4:59PM,Drug
1196828,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,6/3/2024,4:59PM,Supply
1196828,6.25107E+12,Amoclan Bid 1g,Tablet,1,1,1,6/3/2024,4:59PM,Drug
1196936,6.26115E+12,Aerotex 1% Eye ointment,Eye ointment,1,1,1,6/17/2024,4:52PM,Drug
1196936,6.25116E+12,Mesone ,Cream,1,1,1,6/17/2024,4:52PM,Drug
1196936,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,6/17/2024,4:52PM,Supply
1196936,8.90425E+12,istovin 20mg,Capsule,3,3,1,6/17/2024,4:52PM,Drug
1196936,8.90425E+12,istovin 20mg,Capsule,3,3,1,6/17/2024,4:52PM,Drug
1196982,2020,Differin  adapalene 0.1%  30g,gel,1,1,1,4/12/2024,3:04PM,Drug
1196982,4.01934E+12,Efudix 5% 20g,Cream,1,1,1,4/12/2024,3:03PM,Drug
1196997,8.90605E+12,isotoin 20mg USP,Capsule,3,1,0,5/24/2024,3:45PM,Drug
1196997,1062,A.M-E.C,gerawa,1,1,1,5/24/2024,3:45PM,Drug
1196997,1063,R.A-C,gerawa,1,1,1,5/24/2024,3:45PM,Drug
1197004,3.33787E+12,LA ROCHE-POSAY HYDREANE BB 20spf,Cream,1,1,1,7/29/2024,4:10PM,Supply
1197004,5.943E+12,GEROVITAL Tratament EXPERT anti-hair loss  250ml,Shampoo,1,1,1,7/29/2024,4:10PM,Supply
1197004,5.90473E+12,Collafix 60cap,Capsule,4,4,1,7/29/2024,4:10PM,Drug
1197070,8.59561E+12,Heal Fast gel 50ml,Cream,1,1,1,2/3/2024,3:23PM,Supply
1197070,5.02647E+12,Chloramphenicol 1% w/w eye oint,Ointment,1,1,1,2/3/2024,3:23PM,Supply
1197090,1065,S.A % 1.5 -E.O,gerawa,1,1,1,6/25/2024,4:22PM,Drug
1197090,4.26022E+12,caelin %2 sulfur,Soap,1,1,1,6/25/2024,4:22PM,Supply
1197090,1062,A.M-E.C,gerawa,1,1,1,6/25/2024,4:22PM,Drug
1197090,1069,C%2-A,gerawa,1,1,1,6/25/2024,4:22PM,Drug
1197090,1063,R.A-C,gerawa,1,1,1,6/25/2024,4:22PM,Drug
1197177,6.25107E+12,Amoclan Bid 1g,Tablet,1,1,1,4/19/2024,3:24PM,Drug
1197177,5.70219E+12,Fucidine 15G cream,Cream,1,1,1,4/19/2024,3:24PM,Drug
